Lj	Data	Item	Quantidade	Estoque	Fator	Peso	Estoque Loja	MDV	Norma	Lastro
22	06/04/2026	103121	1	80	24	2	51	3,371	144	6
22	06/04/2026	103299	1	371	12	11	15	0,286	84	14
22	06/04/2026	104470	1	465	15	6	7	0,343	289	17
22	06/04/2026	106894	5	5845	10	27	227	17,943	88	11
22	06/04/2026	108768	1	450	30	2	56	2,057	120	24
22	06/04/2026	118545	2	1145	6	6	29	2,343	320	40
22	06/04/2026	121071	2	2000	50	10	128	6,286	56	8
22	06/04/2026	128193	2	444	12	18	17	2,343	128	8
22	06/04/2026	129978	1	456	24	8	42	0,857	50	10
22	06/04/2026	134248	1	144	12	9	36	0,4	85	17
22	06/04/2026	134491	1	360	6	10	26	1,829	60	15
22	06/04/2026	134842	1	231	22	3	19	0,543	209	19
22	06/04/2026	135061	1	1200	12	2	23	2,314	180	18
22	06/04/2026	137867	2	1079	18	5	59	6,886	90	10
22	06/04/2026	141192	2	1152	6	6	36	1,2	640	40
22	06/04/2026	141246	2	1290	6	25	60	2,829	80	20
22	06/04/2026	141260	2	1654	6	6	58	1,657	320	40
22	06/04/2026	149570	3	204	1	3	13	0,914	40	5
22	06/04/2026	152372	1	480	20	20	131	1,714	25	5
22	06/04/2026	153218	1	412	20	20	36	1,686	126	7
22	06/04/2026	153874	4	9813	20	42	531	12,857	30	6
22	06/04/2026	155168	2	1425	12	24	74	1,771	33	11
22	06/04/2026	155243	1	264	12	12	38	1,686	33	11
22	06/04/2026	160148	1	500	20	15	52	3,971	60	12
22	06/04/2026	165112	1	120	24	9	35	0,829	60	10
22	06/04/2026	165990	1	421	30	10	49	6,657	72	9
22	06/04/2026	170970	2	1080	12	4	199	3,629	400	40
22	06/04/2026	175722	1	612	56	2	140	13,971	28	7
22	06/04/2026	175906	1	302	25	2	35	1,143	35	7
22	06/04/2026	177498	1	216	12	4	13	0,314	126	21
22	06/04/2026	181914	4	1380	6	37	-147	30,343	110	22
22	06/04/2026	188005	1	389	12	15	16	0,486	60	15
22	06/04/2026	194242	1	11540	32	10	8	19,8	90	6
22	06/04/2026	194679	1	1824	12	4	104	4,686	24	6
22	06/04/2026	197052	1	193	24	13	35	1,686	54	9
22	06/04/2026	200691	1	432	24	4	27	0,943	220	22
22	06/04/2026	207942	2	1931	12	26	123	7,029	85	17
22	06/04/2026	207959	1	589	12	13	165	5,514	85	17
22	06/04/2026	209137	2	455	12	12	35	3,857	150	25
22	06/04/2026	215916	1	3096	24	12	133	9,914	78	13
22	06/04/2026	218115	1	618	15	30	36	2,457	35	7
22	06/04/2026	220569	3	936	12	9	199	7,457	50	5
22	06/04/2026	221719	1	480	12	5	11	0,886	220	22
22	06/04/2026	231114	1	5118	80	4	13	4,171	28	4
22	06/04/2026	231572	1	216	12	2	59	2,171	100	20
22	06/04/2026	232463	1	614	12	15	36	1,486	60	15
22	06/04/2026	235792	1	850	25	10	0	1,8	40	5
22	06/04/2026	237116	1	825	25	10	0	1,486	50	5
22	06/04/2026	242561	1	207	9	15	9	0,514	48	8
22	06/04/2026	247399	1	72	12	12	49	2,343	100	10
22	06/04/2026	248761	1	2748	50	5	69	5,857	48	8
22	06/04/2026	248778	1	2700	50	5	62	6,914	48	6
22	06/04/2026	250009	1	3487	50	5	54	7,143	48	6
22	06/04/2026	253444	1	120	6	12	6	0,257	60	15
22	06/04/2026	253505	1	174	6	12	15	0,486	60	15
22	06/04/2026	271004	1	396	50	4	54	10,143	84	7
22	06/04/2026	298230	2	3873	12	20	81	16,629	90	15
22	06/04/2026	304030	1	2184	24	9	12	2,4	144	16
22	06/04/2026	304122	1	69	24	12	18	0,029	45	9
22	06/04/2026	308939	2	1115	6	13	126	4,571	160	32
22	06/04/2026	314985	3	553	6	9	66	3,571	360	10
22	06/04/2026	317771	1	1946	24	0	119	3,971	87	29
22	06/04/2026	325998	1	620	20	10	37	2,943	18	6
22	06/04/2026	326872	1	100	20	10	7	0,229	60	6
22	06/04/2026	336246	2	1020	12	37	86	1,686	55	11
22	06/04/2026	337229	1	379	20	10	28	2,343	36	6
22	06/04/2026	342698	1	2539	12	13	40	7,571	60	12
22	06/04/2026	345965	1	2876	24	3	51	6,629	120	20
22	06/04/2026	349192	1	60	12	6	8	0,543	90	15
22	06/04/2026	351300	2	765	12	25	192	8,886	85	17
22	06/04/2026	360395	3	2816	16	13	131	3,629	36	9
22	06/04/2026	363778	1	1632	96	3	77	4,943	65	13
22	06/04/2026	370561	1	512	4	22	24	0,943	40	10
22	06/04/2026	374828	1	181	30	10	31	0,029	60	6
22	06/04/2026	377775	1	768	24	15	29	0,657	50	10
22	06/04/2026	390866	1	456	24	7	212	2,914	25	5
22	06/04/2026	396356	1	1464	24	10	29	1,371	48	8
22	06/04/2026	401111	2	6182	10	10	211	11,229	96	12
22	06/04/2026	438094	2	1193	10	9	139	11,543	432	27
22	06/04/2026	440493	1	1092	12	1	92	4,771	297	33
22	06/04/2026	445641	3	1337	6	11	87	6,457	540	12
22	06/04/2026	452199	1	155	6	6	11	0,6	170	34
22	06/04/2026	460149	2	228	4	47	53	2,371	40	10
22	06/04/2026	474801	3	605	6	54	45	2,914	60	15
22	06/04/2026	479516	3	210	6	20	32	1,429	136	34
22	06/04/2026	479660	1	1572	12	6	9	1,8	110	22
22	06/04/2026	497459	2	4983	24	20	265	30,457	104	13
22	06/04/2026	512152	2	888	6	15	71	5,886	140	28
22	06/04/2026	521949	1	372	6	9	42	3,114	115	23
22	06/04/2026	523448	1	610	48	5	97	7,314	72	12
22	06/04/2026	525237	1	838	24	11	71	0,886	66	11
22	06/04/2026	544139	4	906	6	14	8	3,2	252	42
22	06/04/2026	570596	1	550	25	8	35	1,286	63	9
22	06/04/2026	586160	1	704	16	8	142	5,914	30	3
22	06/04/2026	596855	4	1451	8	20	154	4,114	25	5
22	06/04/2026	613804	3	1790	12	39	504	5,6	33	11
22	06/04/2026	620383	1	2052	27	3	244	9	171	19
22	06/04/2026	622950	1	2469	12	12	33	9,829	66	11
22	06/04/2026	629270	1	317	12	5	65	4,629	430	43
22	06/04/2026	629775	1	192	12	5	6	0,086	120	20
22	06/04/2026	635523	1	709	12	6	23	3,486	120	20
22	06/04/2026	636896	2	144	12	8	43	0,486	280	28
22	06/04/2026	637619	1	3780	24	6	63	4,257	144	16
22	06/04/2026	639392	3	924	12	18	53	1,914	175	25
22	06/04/2026	642521	1	3060	45	5	106	3,4	102	17
22	06/04/2026	643047	3	810	6	41	59	2,457	100	20
22	06/04/2026	647700	1	2846	12	1	315	17,686	441	49
22	06/04/2026	657778	14	3793	8	224	25	17,857	75	15
22	06/04/2026	659697	6	2251	25	24	427	16,429	18	6
22	06/04/2026	659703	2	2232	24	7	155	19,343	15	5
22	06/04/2026	662574	3	1007	6	6	332	18,943	540	45
22	06/04/2026	663540	1	1248	24	13	83	1,286	54	9
22	06/04/2026	669092	2	1077	6	1	56	2,571	42	6
22	06/04/2026	676991	4	189	9	11	110	8,771	110	10
22	06/04/2026	688307	1	334	6	8	81	0,714	100	20
22	06/04/2026	689427	1	1808	16	7	62	3,457	120	15
22	06/04/2026	699365	1	769	12	11	79	4,086	70	10
22	06/04/2026	700498	1	564	12	12	37	1	60	15
22	06/04/2026	701235	2	3588	12	25	76	2,543	72	12
22	06/04/2026	704427	4	383	6	12	18	1,543	900	30
22	06/04/2026	704861	1	777	27	4	145	4,686	170	17
22	06/04/2026	731201	1	2496	24	6	108	1,029	130	13
22	06/04/2026	734493	1	444	12	18	11	1,029	56	14
22	06/04/2026	741101	1	1350	18	7	21	14,429	84	21
22	06/04/2026	741125	1	1791	12	6	166	17,2	175	25
22	06/04/2026	744331	1	1584	12	12	47	0,086	75	15
22	06/04/2026	750929	1	1372	20	40	61	7,057	96	16
22	06/04/2026	755436	3	4049	12	13	339	24,286	280	28
22	06/04/2026	755481	1	84	6	13	15	0,486	80	16
22	06/04/2026	764438	2	947	12	36	53	3,657	56	14
22	06/04/2026	766807	1	613	12	12	46	1,914	48	12
22	06/04/2026	766951	1	912	24	11	146	3,714	78	13
22	06/04/2026	768368	2	778	6	4	37	1,029	540	45
22	06/04/2026	776660	1	3466	72	7	358	10,314	114	19
22	06/04/2026	784740	1	390	14	10	44	0,971	16	4
22	06/04/2026	786010	1	555	24	11	28	2,543	48	8
22	06/04/2026	789301	1	314	6	8	4	0,6	112	28
22	06/04/2026	795852	2	121	6	11	7	0,257	170	34
22	06/04/2026	798426	1	1440	24	9	23	1,4	104	13
22	06/04/2026	822121	1	72	8	8	45	0,771	25	5
22	06/04/2026	837064	1	1630	16	6	8	1,6	30	3
22	06/04/2026	838122	2	1326	8	21	154	5,343	25	5
22	06/04/2026	844970	1	2592	108	9	21	7,057	90	15
22	06/04/2026	850032	1	480	24	4	62	3,686	84	14
22	06/04/2026	863926	6	2719	12	81	143	10,486	75	15
22	06/04/2026	864275	1	239	12	10	79	0,629	96	16
22	06/04/2026	866255	1	544	6	4	96	3,4	155	31
22	06/04/2026	869669	1	312	24	5	30	1,714	80	10
22	06/04/2026	870740	1	108	27	6	519	14,6	171	19
22	06/04/2026	891196	1	800	40	5	76	1,229	105	15
22	06/04/2026	895026	2	620	12	19	356	20,543	54	9
22	06/04/2026	896191	1	329	15	6	15	0	289	17
22	06/04/2026	896207	1	210	15	6	28	0,514	221	17
22	06/04/2026	899659	1	1247	200	3	96	20,686	88	8
22	06/04/2026	901550	1	1057	12	13	89	4,857	9801	99
22	06/04/2026	904971	1	4260	30	2	27	1,457	120	24
22	06/04/2026	905053	1	2080	40	3	6	7,029	133	19
22	06/04/2026	908733	1	528	24	1	36	1,343	160	40
22	06/04/2026	908740	1	576	24	1	72	3,143	160	40
22	06/04/2026	908757	1	360	24	1	47	2,8	160	40
22	06/04/2026	910729	1	422	12	0	13	1	90	6
22	06/04/2026	910736	1	1568	28	10	45	6,686	63	7
22	06/04/2026	916943	1	173	12	4	59	2,514	220	22
22	06/04/2026	940054	1	350	50	4	163	2,114	56	7
22	06/04/2026	940467	1	135	15	13	25	1	117	9
22	06/04/2026	945196	1	263	24	10	11	0,371	50	10
22	06/04/2026	949392	2	9648	15	28	175	5,771	78	13
22	06/04/2026	949415	3	2995	12	32	757	24,543	220	22
22	06/04/2026	953009	2	5111	24	13	28	17,286	112	16
22	06/04/2026	954303	1	561	20	0	109	2,371	63	9
22	06/04/2026	954334	1	781	20	0	153	1,371	30	5
22	06/04/2026	957113	1	96	64	5	179	0,657	0	0
22	06/04/2026	965637	2	396	18	11	66	9	30	3
22	06/04/2026	973946	1	2520	180	3	95	5,886	144	12
22	06/04/2026	974004	1	1980	180	3	86	14,429	150	15
22	06/04/2026	974066	1	900	180	3	50	10,943	144	12
22	06/04/2026	975087	2	1016	6	13	66	1,257	30	3
22	06/04/2026	981606	1	524	14	9	95	5,686	35	7
22	06/04/2026	983686	1	925	9	21	104	1,171	40	8
22	06/04/2026	984171	1	174	64	5	175	4,057	270	15
22	06/04/2026	988490	1	2578	64	5	77	13,057	135	15
22	06/04/2026	994842	1	150	6	5	7	0,314	156	13
22	06/04/2026	998314	1	567	27	4	88	3,657	162	18
23	06/04/2026	197755	20	9985	12	48	-40	76,257	308	28
23	06/04/2026	197779	10	8455	12	24	116	39,914	308	28
23	06/04/2026	316545	5	6357	12	31	109	64,086	144	24
23	06/04/2026	488327	10	12134	12	59	575	32,857	220	22
23	06/04/2026	618908	5	4877	6	10	72	18,371	590	59
23	06/04/2026	760560	1	600	6	3	-1	0,114	150	25
23	06/04/2026	832526	1	2040	12	9	0	0,886	0	25
23	06/04/2026	842174	1	190	12	3	19	1,029	280	40
23	06/04/2026	842181	1	420	12	3	27	1,943	280	40
23	06/04/2026	889599	5	4210	12	30	748	10,2	220	22
23	06/04/2026	904131	1	24	12	1	0	0,029	90	15
23	06/04/2026	939904	1	251	12	3	26	1,6	280	40
23	06/04/2026	949347	2	1544	15	28	17	2,029	78	13
23	06/04/2026	10458	1	60	12	13	9	0,171	420	15
23	06/04/2026	13991	1	182	6	0	10	1	88	22
23	06/04/2026	15475	2	593	6	14	24	0,257	204	34
23	06/04/2026	17141	5	4200	12	18	0	0		
23	06/04/2026	110181	10	24880	27	111	194	54,4	90	15
23	06/04/2026	125345	1	402	24	10	10	0,743	60	12
23	06/04/2026	150941	15	51789	27	85	694	58,514	165	15
23	06/04/2026	198011	2	37	6	12	0	0,057	60	15
23	06/04/2026	220200	5	28680	27	29	-39	33,057	165	15
23	06/04/2026	233569	5	15957	27	28	946	95,857	105	15
23	06/04/2026	290609	10	66374	27	57	1770,46	98,971	180	15
23	06/04/2026	296434	2	1566	27	11	87	3,286	150	15
23	06/04/2026	329644	1	1253	27	10	113	0	84	14
23	06/04/2026	336208	2	13620	12	39	69	12,143	55	11
23	06/04/2026	525213	1	1254	24	11	125	2	66	11
23	06/04/2026	540346	15	33117	27	74	2338	78,057	180	15
23	06/04/2026	568876	1	493	12	9	41	1,2	75	15
23	06/04/2026	643047	3	810	6	41	59	2,457	100	20
23	06/04/2026	802925	2	2544	24	7	228	7,4	80	5
23	06/04/2026	907934	2	336	12	28	9	0,2	75	15
23	06/04/2026	10033	1	1285	12	6	32	0,943	220	22
23	06/04/2026	10052	1	600	12	0	82	3,314	72	12
23	06/04/2026	10445	1	124	6	1	32	1,114	420	15
23	06/04/2026	10883	1	168	24	13	11	0,286	54	9
23	06/04/2026	11046	1	480	15	8	35	5,8	60	12
23	06/04/2026	11052	1	192	6	12	20	0,857	50	10
23	06/04/2026	11125	1	1440	36	7	35	1,886	50	10
23	06/04/2026	11128	1	636	12	2	24	1,2	288	16
23	06/04/2026	11168	1	288	9	15	18	0,543	40	10
23	06/04/2026	11213	1	409	12	6	18	0,857	60	10
23	06/04/2026	11438	1	228	6	2	10	0,143	140	7
23	06/04/2026	11996	1	162	6	1	5	0,114	540	54
23	06/04/2026	12477	1	239	6	1	16	0,343	264	22
23	06/04/2026	12564	1	108	12	2	8	0,343	570	30
23	06/04/2026	12665	1	402	12	13	57	1,629	85	17
23	06/04/2026	12687	1	1857	38	15	0	4,343	81	9
23	06/04/2026	12699	1	516	12	3	10	0,771	240	8
23	06/04/2026	12702	1	349	12	3	12	0,714	112	8
23	06/04/2026	12703	1	1236	12	3	42	3,486	112	8
23	06/04/2026	13194	1	120	12	0	14	0,771	60	15
23	06/04/2026	13604	1	232	12	6	54	2,914	150	25
23	06/04/2026	14015	1	714	24	5	79	2,857	189	21
23	06/04/2026	14019	1	780	24	5	25	2,029	189	21
23	06/04/2026	14270	2	1563	12	12	21	7,943	150	25
23	06/04/2026	14661	1	64	4	0	15	0,543	40	10
23	06/04/2026	14899	1	240	24	4	31	0,6	135	15
23	06/04/2026	15187	1	750	50	4	119	2,829	56	7
23	06/04/2026	15308	2	291	12	4	67	1,686	400	40
23	06/04/2026	15327	1	73	6	3	15	0,2	88	22
23	06/04/2026	15444	1	384	12	12	15	0,4	85	17
23	06/04/2026	15447	1	240	12	0	2	1	100	10
23	06/04/2026	15475	2	593	6	14	24	0,257	204	34
23	06/04/2026	16502	1	1007	42	2	105	0,6	135	15
23	06/04/2026	16592	1	3708	12	0	93	6,4	0	0
23	06/04/2026	16898	1	300	12	0	0	0,686	85	17
23	06/04/2026	16900	1	1200	24	6	66	0,829	144	16
23	06/04/2026	17025	1	12	12	13	24	0	40	10
23	06/04/2026	19088	1	1033	12	4	6	0,343	35	5
23	06/04/2026	22637	1	4597	24	5	6	7,857	100	0
23	06/04/2026	30311	1	808	54	7	62	15,314	126	18
23	06/04/2026	44486	1	835	30	15	24	7,8	72	9
23	06/04/2026	45209	1	100	20	10	32	1,2	42	6
23	06/04/2026	61438	1	856	10	10	14	1,229	70	10
23	06/04/2026	69854	2	403	2	20	56	3,2	112	28
23	06/04/2026	82778	1	853	20	6	40	3,343	100	10
23	06/04/2026	95594	1	721	20	10	27	0,914	60	12
23	06/04/2026	100540	2	560	8	17	113	4,314	25	5
23	06/04/2026	100625	1	625	12	3	41	3,686	70	14
23	06/04/2026	100694	1	346	12	5	29	3,286	78	13
23	06/04/2026	104487	1	195	15	6	8	0,314	289	17
23	06/04/2026	105743	1	531	48	4	28	1,514	210	14
23	06/04/2026	107570	1	1306	10	10	8	3,114	60	12
23	06/04/2026	107723	1	3646	24	7	69	2,629	136	17
23	06/04/2026	108003	1	1060	10	3	109	2,543	72	9
23	06/04/2026	108416	4	247	6	24	365	27,514	40	10
23	06/04/2026	110884	1	853	12	5	18	1,143	220	22
23	06/04/2026	112222	1	102	6	20	27	0,943	42	7
23	06/04/2026	116459	1	601	24	9	39	0,886	80	10
23	06/04/2026	125819	1	768	64	5	255	10,114	200	10
23	06/04/2026	128193	1	444	12	9	17	2,343	128	8
23	06/04/2026	132282	1	1137	30	10	45	6,829	35	7
23	06/04/2026	134811	1	281	22	3	1	1,229	198	18
23	06/04/2026	135061	1	1200	12	2	23	2,314	180	18
23	06/04/2026	149464	1	1995	6	6	105	3,343	27	3
23	06/04/2026	160148	1	500	20	15	52	3,971	60	12
23	06/04/2026	165112	1	120	24	9	35	0,829	60	10
23	06/04/2026	165303	1	203	12	13	31	0,971	80	8
23	06/04/2026	175883	1	1197	15	2	65	1,543	35	5
23	06/04/2026	175937	1	733	15	2	99	1,514	35	7
23	06/04/2026	194679	2	1824	12	9	104	4,686	24	6
23	06/04/2026	207935	1	320	40	10	47	1,143	70	14
23	06/04/2026	207973	3	1263	12	39	509	9,257	85	17
23	06/04/2026	207980	1	2020	12	13	147	6,343	85	17
23	06/04/2026	208000	2	984	12	26	171	11,343	85	17
23	06/04/2026	208635	3	33	2	30	4	0,029	80	20
23	06/04/2026	215688	1	240	48	7	62	3	117	13
23	06/04/2026	215916	1	3096	24	12	133	9,914	78	13
23	06/04/2026	216159	1	3899	10	10	32	7,657	105	15
23	06/04/2026	220194	1	4345	27	5	101	48,971	165	15
23	06/04/2026	220569	2	936	12	6	199	7,457	50	5
23	06/04/2026	223355	1	39	6	6	27	0,629	75	15
23	06/04/2026	226264	1	6	6	6	130	0,571	120	30
23	06/04/2026	229241	1	216	12	7	21	0,2	120	20
23	06/04/2026	229968	1	214	24	6	12	0,486	140	20
23	06/04/2026	235792	1	850	25	10	0	1,8	40	5
23	06/04/2026	237116	1	825	25	10	0	1,486	50	5
23	06/04/2026	248747	1	540	6	6	31	2,057	155	31
23	06/04/2026	248761	1	2748	50	5	69	5,857	48	8
23	06/04/2026	248839	1	1224	12	13	58	1,229	85	17
23	06/04/2026	250009	1	3487	50	5	54	7,143	48	6
23	06/04/2026	298230	1	3873	12	10	81	16,629	90	15
23	06/04/2026	300292	1	1392	24	5	59	4,914	160	20
23	06/04/2026	302388	1	12	6	9	20	0,029	88	22
23	06/04/2026	305143	1	1156	62	3	77	9,314	35	7
23	06/04/2026	314466	1	1486	12	6	88	3,6	90	18
23	06/04/2026	355902	1	548	10	10	21	3,429	70	10
23	06/04/2026	363631	1	726	6	6	45	1,571	105	15
23	06/04/2026	364973	1	3816	12	6	60	6,8	108	18
23	06/04/2026	369411	1	600	24	4	42	1,086	220	22
23	06/04/2026	376334	1	1621	20	10	14	4,886	56	7
23	06/04/2026	436069	26	3195	12	168	2320	173	154	22
23	06/04/2026	456173	10	999	1	105	90	4,114	90	30
23	06/04/2026	463218	1	368	16	7	46	1,171	120	15
23	06/04/2026	487672	1	192	16	8	11	0,286	28	7
23	06/04/2026	500913	1	648	24	4	18	0,371	220	22
23	06/04/2026	512152	8	888	6	63	71	5,886	140	28
23	06/04/2026	514880	1	671	6	2	2	0,857	240	60
23	06/04/2026	518000	3	175	1	45	34	1,829	60	5
23	06/04/2026	526234	1	2880	12	3	119	3,971	112	28
23	06/04/2026	535847	2	604	4	26	67	2,657	70	14
23	06/04/2026	544139	2	906	6	7	8	3,2	252	42
23	06/04/2026	568876	1	493	12	9	41	1,2	75	15
23	06/04/2026	579766	1	1344	16	3	81	3,2	180	20
23	06/04/2026	586160	1	704	16	8	142	5,914	30	3
23	06/04/2026	615259	1	144	12	4	12	0,714	85	17
23	06/04/2026	615273	1	2424	24	13	43	6,971	50	10
23	06/04/2026	615310	1	371	12	6	28	0,971	85	17
23	06/04/2026	621649	1	4739	42	3	19	5,857	135	15
23	06/04/2026	629690	3	4660	12	7	458	13,486	50	10
23	06/04/2026	635080	1	8880	60	6	251	18,486	56	14
23	06/04/2026	643047	1	810	6	13	59	2,457	100	20
23	06/04/2026	647700	2	2846	12	3	315	17,686	441	49
23	06/04/2026	657778	3	3793	8	48	25	17,857	75	15
23	06/04/2026	659703	2	2232	24	7	155	19,343	15	5
23	06/04/2026	663298	1	5251	65	5	175	13,486	52	13
23	06/04/2026	665278	1	74	12	1	37	0,629	0	0
23	06/04/2026	666442	2	4349	10	9	671	24,057	72	9
23	06/04/2026	670944	1	504	24	14	30	3,257	45	9
23	06/04/2026	674638	1	3348	108	9	54	13,229	90	15
23	06/04/2026	680592	1	2380	20	7	134	9,8	40	10
23	06/04/2026	695251	1	607	6	8	-1	0,8	112	28
23	06/04/2026	699365	2	769	12	23	79	4,086	70	10
23	06/04/2026	707862	1	2015	15	30	103	5,086	35	7
23	06/04/2026	707879	1	1524	6	4	113	3,857	35	7
23	06/04/2026	730761	1	336	28	5	168	3,914	56	7
23	06/04/2026	740180	1	1316	20	20	102	4,457	42	6
23	06/04/2026	741125	1	1791	12	6	166	17,2	175	25
23	06/04/2026	741392	1	158	20	21	38	1,114	42	7
23	06/04/2026	755498	2	1551	6	28	83	7	80	16
23	06/04/2026	760225	1	642	20	2	65	3,143	40	8
23	06/04/2026	770248	1	380	20	1	25	5,714	50	10
23	06/04/2026	777353	1	2416	12	12	50	3,429	75	15
23	06/04/2026	783798	1	430	18	4	10	3,029	252	28
23	06/04/2026	784740	1	390	14	10	44	0,971	16	4
23	06/04/2026	786010	1	555	24	11	28	2,543	48	8
23	06/04/2026	789301	1	314	6	8	4	0,6	112	28
23	06/04/2026	790666	1	624	24	8	25	1,286	136	17
23	06/04/2026	844963	1	3887	108	9	72	8,857	90	15
23	06/04/2026	854085	2	20	4	42	8	0,029	30	10
23	06/04/2026	854511	3	471	4	66	265	14,686	40	10
23	06/04/2026	856225	1	642	15	2	56	6,514	35	7
23	06/04/2026	863926	3	2719	12	40	143	10,486	75	15
23	06/04/2026	864275	1	239	12	10	79	0,629	96	16
23	06/04/2026	866255	1	544	6	4	96	3,4	155	31
23	06/04/2026	868877	1	234	6	4	14	0,8	100	25
23	06/04/2026	891219	1	800	40	5	47	2,486	105	15
23	06/04/2026	893503	1	453	18	5	61	3	195	13
23	06/04/2026	907125	2	592	9	42	247	5,743	40	8
23	06/04/2026	907767	1	144	12	12	35	0,571	55	11
23	06/04/2026	907934	1	336	12	14	9	0,2	75	15
23	06/04/2026	921961	3	2733	12	5	47	16,743	196	28
23	06/04/2026	949378	1	540	15	14	21	0,943	78	13
23	06/04/2026	949392	3	9648	15	42	175	5,771	78	13
23	06/04/2026	949415	8	2995	12	87	757	24,543	220	22
23	06/04/2026	953016	1	3720	24	6	51	8,543	112	16
23	06/04/2026	960106	1	1082	24	3	455	13,943	108	18
23	06/04/2026	960496	1	512	15	13	13	1,371	117	9
23	06/04/2026	969178	2	2417	6	6	101	7,886	315	45
23	06/04/2026	971478	1	4160	32	10	12	24,657	90	15
23	06/04/2026	974707	1	270	6	8	6	0,6	72	18
23	06/04/2026	974714	2	300	6	17	1	0,143	72	18
23	06/04/2026	974844	3	7920	24	23	608	62,257	135	15
23	06/04/2026	976701	1	810	6	10	36	0,514	60	15
23	06/04/2026	988490	1	2578	64	5	77	13,057	135	15
23	06/04/2026	991230	1	2471	24	9	156	7,8	48	6
24	06/04/2026	197755	8	9985	12	19	-40	76,257	308	28
24	06/04/2026	197779	3	8455	12	7	116	39,914	308	28
24	06/04/2026	316545	3	6357	12	18	109	64,086	144	24
24	06/04/2026	544160	10	6813	6	39	31	27,114	280	40
24	06/04/2026	618908	5	4877	6	10	72	18,371	590	59
24	06/04/2026	760560	1	600	6	3	-1	0,114	150	25
24	06/04/2026	842181	1	420	12	3	27	1,943	280	40
24	06/04/2026	17141	5	4200	12	18	0	0		
24	06/04/2026	110181	5	24880	27	55	194	54,4	90	15
24	06/04/2026	150941	5	51789	27	28	694	58,514	165	15
24	06/04/2026	220200	5	28680	27	29	-39	33,057	165	15
24	06/04/2026	233569	10	15957	27	57	946	95,857	105	15
24	06/04/2026	290609	15	66374	27	86	1770,46	98,971	180	15
24	06/04/2026	540346	15	33117	27	74	2338	78,057	180	15
24	06/04/2026	10253	1	1692	36	15	50	3,914	60	10
24	06/04/2026	10276	13	4182	8	208	175	31,086	75	15
24	06/04/2026	10445	1	124	6	1	32	1,114	420	15
24	06/04/2026	10880	1	2215	15	4	71	5,971	105	15
24	06/04/2026	11043	1	343	6	3	0	0	160	32
24	06/04/2026	11045	1	441	15	8	1	1,429	50	10
24	06/04/2026	11214	2	1104	12	24	20	1,543	50	10
24	06/04/2026	12386	1	564	12	18	28	1,514	56	14
24	06/04/2026	12665	1	402	12	13	57	1,629	85	17
24	06/04/2026	12667	1	96	12	13	9	0,743	85	17
24	06/04/2026	13671	1	24	6	4	43	0,943	35	7
24	06/04/2026	14647	1	360	72	0	162	19,743	90	15
24	06/04/2026	15472	1	744	24	7	0	0,657	40	5
24	06/04/2026	15710	1	300	20	5	22	2,371	100	10
24	06/04/2026	16047	1	1428	12	12	39	2,486	85	17
24	06/04/2026	16900	1	1200	24	6	66	0,829	144	16
24	06/04/2026	17062	1	96	6	0	0	1,829		
24	06/04/2026	17063	1	48	6	2	10	0,057		
24	06/04/2026	19552	1	2448	72	7	126	11,914	78	13
24	06/04/2026	23061	2	8382	25	20	15	28,229	70	7
24	06/04/2026	25331	1	4848	24	13	222	7,286	36	9
24	06/04/2026	27809	1	1753	24	13	52	9,057	78	13
24	06/04/2026	27885	1	2061	24	12	146	10,743	78	13
24	06/04/2026	45094	1	117	20	10	43	1,143	28	7
24	06/04/2026	46473	1	175	20	10	83	4,229	18	6
24	06/04/2026	50012	1	377	20	10	81	3,2	99	11
24	06/04/2026	61438	1	856	10	10	14	1,229	70	10
24	06/04/2026	67744	2	17470	24	25	256	13,971	84	12
24	06/04/2026	82761	1	715	20	6	77	4,971	100	10
24	06/04/2026	89524	1	264	12	12	23	0,743	40	10
24	06/04/2026	95594	1	721	20	10	27	0,914	60	12
24	06/04/2026	100977	1	4177	20	9	60	0,143	70	7
24	06/04/2026	102186	1	1776	20	0	332	12,257	96	16
24	06/04/2026	103299	1	371	12	11	15	0,286	84	14
24	06/04/2026	106283	1	2028	40	2	82	4,857	65	13
24	06/04/2026	107662	1	377	6	5	17	0,229	24	6
24	06/04/2026	108768	1	450	30	2	56	2,057	120	24
24	06/04/2026	115827	1	393	8	18	55	4,2	50	10
24	06/04/2026	121040	1	699	50	5	93	4,971	56	8
24	06/04/2026	121064	1	1410	50	5	25	5,343	56	8
24	06/04/2026	129978	1	456	24	8	42	0,857	50	10
24	06/04/2026	131377	1	863	48	3	55	6,057	100	20
24	06/04/2026	132152	1	3382	28	11	147	7,771	100	10
24	06/04/2026	132428	1	43	4	10	24	0,743	40	10
24	06/04/2026	134651	1	540	15	5	14	0,029	28	4
24	06/04/2026	135030	2	2440	6	12	180	4,057	30	3
24	06/04/2026	139250	1	360	24	4	28	0,657	220	22
24	06/04/2026	141185	1	1050	6	13	71	2,114	80	20
24	06/04/2026	142366	1	1621	27	5	270	17,629	165	15
24	06/04/2026	149570	2	204	1	2	13	0,914	40	5
24	06/04/2026	152372	1	480	20	20	131	1,714	25	5
24	06/04/2026	153874	2	9813	20	21	531	12,857	30	6
24	06/04/2026	155724	1	5597	40	4	204	6,686	40	10
24	06/04/2026	158077	2	847	12	31	59	2,857	60	15
